#gene_id	#GO_term	#Description
default-0_rep_c36467|m.25712	GO:0005783	endoplasmic reticulum
default-0_rep_c61217|m.41869	GO:0005840	ribosome
default-0_rep_c61217|m.41869	GO:0005622	intracellular
default-0_rep_c116592|m.71625	GO:0005737	cytoplasm
default-0_rep_c82643|m.55266	GO:0005739	mitochondrion
default-0_rep_c56436|m.38819	GO:0015934	large ribosomal subunit
default-0_rep_c56436|m.38819	GO:0005840	ribosome
default-0_rep_c6831|m.5914	GO:0005634	nucleus
default-0_rep_c64801|m.44005	GO:0005840	ribosome
default-0_rep_c64801|m.44005	GO:0005622	intracellular
default-0_rep_c65487|m.44394	GO:0005840	ribosome
default-0_rep_c65487|m.44394	GO:0005622	intracellular
default-0_rep_c12990|m.10636	GO:0005680	anaphase-promoting complex
default-0_c48123|m.33341	GO:0005618	cell wall
default-0_rep_c48105|m.33327	GO:0016471	vacuolar proton-transporting V-type ATPase complex
default-0_rep_c100913|m.63517	GO:0005737	cytoplasm
default-0_rep_c100913|m.63517	GO:0005852	eukaryotic translation initiation factor 3 complex
default-0_rep_c66562|m.45013	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
default-0_c76251|m.51355	GO:0016020	membrane
default-0_c37061|m.26050	GO:0016020	membrane
default-0_rep_c4651|m.4115	GO:0005840	ribosome
default-0_rep_c4651|m.4115	GO:0005622	intracellular
default-0_c82851|m.55354	GO:0016020	membrane
default-0_rep_c18793|m.14882	GO:0005622	intracellular
default-0_rep_c43092|m.29654	GO:0033179	proton-transporting V-type ATPase, V0 domain
default-0_rep_c43092|m.29654	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
default-0_rep_c62490|m.42634	GO:0005874	microtubule
default-0_rep_c13839|m.11287	GO:0016020	membrane
default-0_rep_c47003|m.32579	GO:0005840	ribosome
default-0_rep_c53095|m.36467	GO:0005840	ribosome
default-0_rep_c53095|m.36467	GO:0005622	intracellular
default-0_c88323|m.58239	GO:0005634	nucleus
default-0_rep_c101517|m.63772	GO:0005840	ribosome
default-0_c86317|m.57230	GO:0005737	cytoplasm
default-0_c86317|m.57230	GO:0005852	eukaryotic translation initiation factor 3 complex
default-0_rep_c11784|m.9746	GO:0005839	proteasome core complex
default-0_rep_c11784|m.9746	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_rep_c11493|m.9524	GO:0016021	integral component of membrane
default-0_rep_c57727|m.39655	GO:0016020	membrane
default-0_rep_c66522|m.44996	GO:0000786	nucleosome
default-0_rep_c27936|m.21015	GO:0016021	integral component of membrane
default-0_rep_c4895|m.4316	GO:0016020	membrane
default-0_c52891|m.36335	GO:0016020	membrane
default-0_c14840|m.11998	GO:0005840	ribosome
default-0_c14840|m.11998	GO:0005622	intracellular
default-0_c104014|m.64809	GO:0016020	membrane
default-0_rep_c48958|m.33914	GO:0005743	mitochondrial inner membrane
default-0_c72586|m.48679	GO:0016602	CCAAT-binding factor complex
default-0_rep_c54889|m.37693	GO:0005615	extracellular space
default-0_rep_c41869|m.28796	GO:0005840	ribosome
default-0_rep_c115320|m.70979	GO:0016021	integral component of membrane
default-0_rep_c80215|m.53914	GO:0005634	nucleus
default-0_rep_c34669|m.24739	GO:0005622	intracellular
default-0_rep_c34669|m.24739	GO:0015935	small ribosomal subunit
default-0_rep_c2105|m.1828	GO:0005840	ribosome
default-0_rep_c2105|m.1828	GO:0005622	intracellular
default-0_c74667|m.50285	GO:0019898	extrinsic component of membrane
default-0_c74667|m.50285	GO:0009654	photosystem II oxygen evolving complex
default-0_c74667|m.50285	GO:0009523	photosystem II
default-0_rep_c50969|m.35208	GO:0000786	nucleosome
default-0_rep_c103426|m.64553	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c57573|m.39550	GO:0005840	ribosome
default-0_rep_c57573|m.39550	GO:0005622	intracellular
default-0_rep_c61383|m.41971	GO:0005840	ribosome
default-0_rep_c61383|m.41971	GO:0005622	intracellular
default-0_rep_c59220|m.40604	GO:0005840	ribosome
default-0_rep_c59220|m.40604	GO:0005622	intracellular
default-0_rep_c1844|m.1588	GO:0005737	cytoplasm
default-0_rep_c100147|m.63184	GO:0005840	ribosome
default-0_rep_c100147|m.63184	GO:0005622	intracellular
default-0_rep_c63078|m.42989	GO:0015934	large ribosomal subunit
default-0_rep_c63078|m.42989	GO:0005840	ribosome
default-0_rep_c80015|m.53786	GO:0016020	membrane
default-0_rep_c80015|m.53786	GO:0005622	intracellular
default-0_c34841|m.24831	GO:0005622	intracellular
default-0_rep_c4873|m.4298	GO:0005681	spliceosomal complex
default-0_rep_c67097|m.45312	GO:0009522	photosystem I
default-0_rep_c112569|m.69434	GO:0000786	nucleosome
default-0_rep_c55245|m.37963	GO:0009523	photosystem II
default-0_rep_c55245|m.37963	GO:0009521	photosystem
default-0_rep_c55245|m.37963	GO:0016020	membrane
default-0_rep_c4335|m.3818	GO:0016020	membrane
default-0_rep_c661|m.656	GO:0005840	ribosome
default-0_rep_c661|m.656	GO:0005622	intracellular
default-0_rep_c4883|m.4310	GO:0005840	ribosome
default-0_rep_c4883|m.4310	GO:0005622	intracellular
default-0_rep_c111605|m.68988	GO:0005840	ribosome
default-0_rep_c111605|m.68988	GO:0005622	intracellular
default-0_rep_c109206|m.67730	GO:0015935	small ribosomal subunit
default-0_rep_c109206|m.67730	GO:0005622	intracellular
default-0_dn_rep_c365|m.402	GO:0000786	nucleosome
default-0_rep_c94500|m.60928	GO:0016021	integral component of membrane
default-0_c89278|m.58638	GO:0031012	extracellular matrix
default-0_rep_c28196|m.21160	GO:0005643	nuclear pore
default-0_rep_c51580|m.35573	GO:0005840	ribosome
default-0_rep_c51580|m.35573	GO:0005622	intracellular
default-0_rep_c2775|m.2424	GO:0015934	large ribosomal subunit
default-0_rep_c2775|m.2424	GO:0005840	ribosome
default-0_rep_c68189|m.45834	GO:0005622	intracellular
default-0_rep_c68189|m.45834	GO:0005840	ribosome
default-0_rep_c12836|m.10516	GO:0005615	extracellular space
default-0_rep_c4979|m.4396	GO:0005789	endoplasmic reticulum membrane
default-0_rep_c22935|m.17767	GO:0016020	membrane
default-0_rep_c35866|m.25350	GO:0005634	nucleus
default-0_rep_c57762|m.39680	GO:0016021	integral component of membrane
default-0_rep_c47222|m.32723	GO:0016020	membrane
default-0_rep_c22478|m.17477	GO:0005840	ribosome
default-0_rep_c22478|m.17477	GO:0005622	intracellular
default-0_rep_c82102|m.54979	GO:0016020	membrane
default-0_c109629|m.67980	GO:0016021	integral component of membrane
default-0_rep_c61119|m.41807	GO:0005634	nucleus
default-0_rep_c61119|m.41807	GO:0000786	nucleosome
default-0_dn_rep_c67425|m.45464	GO:0000786	nucleosome
default-0_c2894|m.2518	GO:0016020	membrane
default-0_rep_c16533|m.13260	GO:0005737	cytoplasm
default-0_dn_rep_c28360|m.21267	GO:0005840	ribosome
default-0_dn_rep_c28360|m.21267	GO:0005622	intracellular
default-0_rep_c45121|m.31266	GO:0005840	ribosome
default-0_rep_c45121|m.31266	GO:0005622	intracellular
default-0_rep_c41815|m.28773	GO:0005634	nucleus
default-0_c71120|m.47374	GO:0005840	ribosome
default-0_c71120|m.47374	GO:0005622	intracellular
default-0_c70647|m.46934	GO:0005681	spliceosomal complex
default-0_rep_c3122|m.2747	GO:0016020	membrane
default-0_rep_c35897|m.25364	GO:0000786	nucleosome
default-0_rep_c65831|m.44612	GO:0005840	ribosome
default-0_rep_c65831|m.44612	GO:0005622	intracellular
default-0_rep_c68304|m.45874	GO:0009522	photosystem I
default-0_rep_c68304|m.45874	GO:0009538	photosystem I reaction center
default-0_rep_c19923|m.15746	GO:0005634	nucleus
default-0_rep_c19923|m.15745	GO:0005634	nucleus
default-0_c53611|m.36831	GO:0000015	phosphopyruvate hydratase complex
default-0_rep_c32893|m.23838	GO:0000445	THO complex part of transcription export complex
default-0_rep_c36397|m.25662	GO:0005840	ribosome
default-0_rep_c52378|m.36031	GO:0005839	proteasome core complex
default-0_rep_c52378|m.36031	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_rep_c99184|m.62822	GO:0016020	membrane
default-0_rep_c88438|m.58276	GO:0016020	membrane
default-0_rep_c64665|m.43919	GO:0005840	ribosome
default-0_rep_c64665|m.43919	GO:0005622	intracellular
default-0_c89232|m.58617	GO:0016020	membrane
default-0_rep_c49594|m.34355	GO:0016021	integral component of membrane
default-0_rep_c2294|m.2008	GO:0005759	mitochondrial matrix
default-0_rep_c57088|m.39242	GO:0005874	microtubule
default-0_rep_c7695|m.6613	GO:0005672	transcription factor TFIIA complex
default-0_c8942|m.7570	GO:0005840	ribosome
default-0_rep_c70866|m.47150	GO:0016020	membrane
default-0_rep_c60040|m.41113	GO:0015935	small ribosomal subunit
default-0_rep_c84143|m.56091	GO:0015935	small ribosomal subunit
default-0_rep_c84143|m.56091	GO:0005840	ribosome
default-0_rep_c32953|m.23871	GO:0016021	integral component of membrane
default-0_rep_c76143|m.51283	GO:0000796	condensin complex
default-0_c9586|m.8086	GO:0005856	cytoskeleton
default-0_c9586|m.8086	GO:0005885	Arp2/3 protein complex
default-0_rep_c61944|m.42327	GO:0005634	nucleus
default-0_c2291|m.2005	GO:0031461	cullin-RING ubiquitin ligase complex
default-0_rep_c64828|m.44021	GO:0000786	nucleosome
default-0_rep_c61130|m.41814	GO:0000786	nucleosome
default-0_rep_c80829|m.54261	GO:0016021	integral component of membrane
default-0_rep_c51843|m.35719	GO:0005840	ribosome
default-0_rep_c59703|m.40899	GO:0005840	ribosome
default-0_rep_c59703|m.40899	GO:0005622	intracellular
default-0_c74084|m.49833	GO:0016020	membrane
default-0_rep_c49191|m.34087	GO:0005840	ribosome
default-0_rep_c49191|m.34087	GO:0005622	intracellular
default-0_rep_c45610|m.31633	GO:0005634	nucleus
default-0_rep_c45610|m.31633	GO:0000786	nucleosome
default-0_rep_c54653|m.37517	GO:0005840	ribosome
default-0_rep_c54653|m.37517	GO:0005622	intracellular
default-0_rep_c40219|m.27847	GO:0016020	membrane
default-0_rep_c3572|m.3131	GO:0016021	integral component of membrane
default-0_rep_c3572|m.3131	GO:0008250	oligosaccharyltransferase complex
default-0_rep_c81224|m.54497	GO:0005840	ribosome
default-0_rep_c81224|m.54497	GO:0015934	large ribosomal subunit
default-0_rep_c81224|m.54497	GO:0005622	intracellular
default-0_rep_c34508|m.24655	GO:0009522	photosystem I
default-0_rep_c34508|m.24655	GO:0009538	photosystem I reaction center
default-0_rep_c7897|m.6763	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c7897|m.6763	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
default-0_rep_c60108|m.41158	GO:0016020	membrane
default-0_dn_rep_c64548|m.43861	GO:0005840	ribosome
default-0_dn_rep_c64548|m.43861	GO:0005622	intracellular
default-0_rep_c43137|m.29686	GO:0005840	ribosome
default-0_rep_c43137|m.29686	GO:0015934	large ribosomal subunit
default-0_rep_c43137|m.29686	GO:0005622	intracellular
default-0_rep_c4307|m.3789	GO:0005840	ribosome
default-0_rep_c95335|m.61308	GO:0005783	endoplasmic reticulum
default-0_rep_c84732|m.56401	GO:0016020	membrane
default-0_rep_c77880|m.52394	GO:0016020	membrane
default-0_rep_c115965|m.71294	GO:0015934	large ribosomal subunit
default-0_rep_c101420|m.63740	GO:0005840	ribosome
default-0_rep_c101420|m.63740	GO:0005622	intracellular
default-0_c24110|m.18571	GO:0016020	membrane
default-0_rep_c91277|m.59461	GO:0000786	nucleosome
default-0_rep_c108524|m.67294	GO:0016020	membrane
default-0_rep_c59295|m.40641	GO:0005840	ribosome
default-0_rep_c59295|m.40641	GO:0005622	intracellular
default-0_rep_c30331|m.22468	GO:0005840	ribosome
default-0_rep_c65765|m.44571	GO:0000786	nucleosome
default-0_rep_c96851|m.61959	GO:0005840	ribosome
default-0_rep_c96851|m.61959	GO:0005622	intracellular
default-0_rep_c45730|m.31709	GO:0016021	integral component of membrane
default-0_rep_c34359|m.24593	GO:0005801	cis-Golgi network
default-0_rep_c34359|m.24593	GO:0016020	membrane
default-0_c19882|m.15701	GO:0005634	nucleus
default-0_rep_c60571|m.41495	GO:0016021	integral component of membrane
default-0_rep_c60571|m.41495	GO:0005783	endoplasmic reticulum
default-0_rep_c75308|m.50747	GO:0016020	membrane
default-0_rep_c80762|m.54223	GO:0005840	ribosome
default-0_rep_c80762|m.54223	GO:0005622	intracellular
default-0_rep_c43613|m.30083	GO:0005681	spliceosomal complex
default-0_c54227|m.37230	GO:0005622	intracellular
default-0_rep_c57902|m.39780	GO:0005622	intracellular
default-0_rep_c64190|m.43641	GO:0005634	nucleus
default-0_rep_c64190|m.43641	GO:0000786	nucleosome
default-0_rep_c66282|m.44865	GO:0009512	cytochrome b6f complex
default-0_c83056|m.55471	GO:0000178	exosome (RNase complex)
default-0_rep_c74838|m.50415	GO:0005840	ribosome
default-0_rep_c74838|m.50415	GO:0005622	intracellular
default-0_rep_c47414|m.32869	GO:0016020	membrane
default-0_rep_c81866|m.54848	GO:0016020	membrane
default-0_rep_c76797|m.51702	GO:0000786	nucleosome
default-0_rep_c73314|m.49244	GO:0005840	ribosome
default-0_rep_c73314|m.49244	GO:0005761	mitochondrial ribosome
default-0_rep_c73314|m.49244	GO:0005622	intracellular
default-0_rep_c27366|m.20690	GO:0031012	extracellular matrix
default-0_rep_c56243|m.38702	GO:0009522	photosystem I
default-0_rep_c56243|m.38702	GO:0009538	photosystem I reaction center
default-0_c46644|m.32326	GO:0005634	nucleus
default-0_rep_c20141|m.15914	GO:0016021	integral component of membrane
default-0_rep_c63973|m.43498	GO:0005840	ribosome
default-0_rep_c63973|m.43498	GO:0005622	intracellular
default-0_c24905|m.19119	GO:0005737	cytoplasm
default-0_c79793|m.53647	GO:0016020	membrane
default-0_rep_c112937|m.69629	GO:0016020	membrane
default-0_rep_c41705|m.28697	GO:0005634	nucleus
default-0_rep_c41705|m.28697	GO:0000786	nucleosome
default-0_rep_c61681|m.42164	GO:0016020	membrane
default-0_rep_c36443|m.25696	GO:0005839	proteasome core complex
default-0_rep_c113513|m.69948	GO:0005783	endoplasmic reticulum
default-0_rep_c80969|m.54353	GO:0005840	ribosome
default-0_rep_c80969|m.54353	GO:0005622	intracellular
default-0_rep_c37035|m.26027	GO:0016471	vacuolar proton-transporting V-type ATPase complex
default-0_rep_c2687|m.2368	GO:0016020	membrane
default-0_rep_c64948|m.44093	GO:0005840	ribosome
default-0_rep_c64948|m.44093	GO:0005622	intracellular
default-0_c7362|m.6341	GO:0016021	integral component of membrane
default-0_rep_c7899|m.6766	GO:0030131	clathrin adaptor complex
default-0_rep_c54736|m.37582	GO:0005840	ribosome
default-0_rep_c54736|m.37582	GO:0005622	intracellular
default-0_c85152|m.56626	GO:0016020	membrane
default-0_c10154|m.8539	GO:0016021	integral component of membrane
default-0_rep_c87457|m.57833	GO:0016021	integral component of membrane
default-0_rep_c87457|m.57832	GO:0016021	integral component of membrane
default-0_rep_c73406|m.49321	GO:0005874	microtubule
default-0_c84743|m.56409	GO:0016020	membrane
default-0_c103488|m.64578	GO:0042765	GPI-anchor transamidase complex
default-0_rep_c2258|m.1981	GO:0005743	mitochondrial inner membrane
default-0_rep_c2258|m.1981	GO:0005747	mitochondrial respiratory chain complex I
default-0_rep_c84646|m.56357	GO:0005840	ribosome
default-0_rep_c84646|m.56357	GO:0005622	intracellular
default-0_rep_c43762|m.30210	GO:0015629	actin cytoskeleton
default-0_rep_c43762|m.30210	GO:0005622	intracellular
default-0_rep_c78798|m.53006	GO:0005743	mitochondrial inner membrane
default-0_rep_c8534|m.7265	GO:0031361	integral component of thylakoid membrane
default-0_rep_c2452|m.2161	GO:0016020	membrane
default-0_rep_c81479|m.54636	GO:0016021	integral component of membrane
default-0_rep_c66417|m.44940	GO:0016020	membrane
default-0_rep_c66417|m.44940	GO:0009521	photosystem
default-0_rep_c57606|m.39574	GO:0015934	large ribosomal subunit
default-0_rep_c57606|m.39574	GO:0005840	ribosome
default-0_dn_rep_c65089|m.44168	GO:0005840	ribosome
default-0_rep_c59948|m.41055	GO:0005840	ribosome
default-0_rep_c59948|m.41055	GO:0005622	intracellular
default-0_c15844|m.12757	GO:0005737	cytoplasm
default-0_rep_c12145|m.10035	GO:0005681	spliceosomal complex
default-0_rep_c17025|m.13601	GO:0016021	integral component of membrane
default-0_rep_c98796|m.62673	GO:0009579	thylakoid
default-0_rep_c98796|m.62673	GO:0016021	integral component of membrane
default-0_rep_c98796|m.62673	GO:0009522	photosystem I
default-0_rep_c98954|m.62742	GO:0005840	ribosome
default-0_rep_c98954|m.62742	GO:0005622	intracellular
default-0_c39629|m.27516	GO:0009331	glycerol-3-phosphate dehydrogenase complex
default-0_rep_c42851|m.29448	GO:0005840	ribosome
default-0_rep_c42851|m.29448	GO:0005622	intracellular
default-0_rep_c61556|m.42088	GO:0005840	ribosome
default-0_rep_c66087|m.44744	GO:0016020	membrane
default-0_rep_c72575|m.48667	GO:0005740	mitochondrial envelope
default-0_rep_c22515|m.17505	GO:0016021	integral component of membrane
default-0_rep_c64036|m.43540	GO:0005840	ribosome
default-0_rep_c64036|m.43540	GO:0005622	intracellular
default-0_c46010|m.31898	GO:0016021	integral component of membrane
default-0_c105118|m.65319	GO:0009349	riboflavin synthase complex
default-0_rep_c2838|m.2466	GO:0005840	ribosome
default-0_rep_c42345|m.29102	GO:0009522	photosystem I
default-0_rep_c42345|m.29102	GO:0009538	photosystem I reaction center
default-0_rep_c14027|m.11428	GO:0005840	ribosome
default-0_rep_c14027|m.11428	GO:0005622	intracellular
default-0_rep_c64383|m.43760	GO:0005840	ribosome
default-0_rep_c63572|m.43285	GO:0005840	ribosome
default-0_rep_c63572|m.43285	GO:0005622	intracellular
default-0_c86146|m.57142	GO:0005622	intracellular
default-0_rep_c58081|m.39898	GO:0005840	ribosome
default-0_rep_c58081|m.39898	GO:0005622	intracellular
default-0_c83403|m.55660	GO:0000940	condensed chromosome outer kinetochore
default-0_c83403|m.55660	GO:0005876	spindle microtubule
default-0_rep_c93041|m.60242	GO:0016020	membrane
default-0_rep_c66317|m.44887	GO:0005840	ribosome
default-0_rep_c66317|m.44887	GO:0005622	intracellular
default-0_rep_c43106|m.29668	GO:0015935	small ribosomal subunit
default-0_rep_c43106|m.29668	GO:0005840	ribosome
default-0_rep_c43106|m.29668	GO:0005622	intracellular
default-0_rep_c69422|m.46353	GO:0016020	membrane
default-0_rep_c67647|m.45582	GO:0005634	nucleus
default-0_rep_c67647|m.45582	GO:0000786	nucleosome
default-0_rep_c48883|m.33858	GO:0005840	ribosome
default-0_rep_c48883|m.33858	GO:0005622	intracellular
default-0_rep_c87187|m.57692	GO:0005840	ribosome
default-0_rep_c87187|m.57692	GO:0005622	intracellular
default-0_c42309|m.29083	GO:0005871	kinesin complex
default-0_c17404|m.13858	GO:0030130	clathrin coat of trans-Golgi network vesicle
default-0_c17404|m.13858	GO:0030132	clathrin coat of coated pit
default-0_rep_c66654|m.45076	GO:0005634	nucleus
default-0_rep_c66654|m.45076	GO:0000786	nucleosome
default-0_rep_c10773|m.9001	GO:0016020	membrane
default-0_rep_c71168|m.47409	GO:0016020	membrane
default-0_rep_c71168|m.47409	GO:0005622	intracellular
default-0_rep_c50659|m.35022	GO:0005840	ribosome
default-0_rep_c50659|m.35022	GO:0005622	intracellular
default-0_rep_c95860|m.61537	GO:0000159	protein phosphatase type 2A complex
default-0_rep_c409|m.443	GO:0005634	nucleus
default-0_rep_c409|m.443	GO:0000786	nucleosome
default-0_rep_c93572|m.60478	GO:0016020	membrane
default-0_rep_c21671|m.16952	GO:0005840	ribosome
default-0_rep_c21671|m.16952	GO:0005622	intracellular
default-0_rep_c21837|m.17051	GO:0000786	nucleosome
default-0_rep_c64017|m.43526	GO:0005840	ribosome
default-0_rep_c64017|m.43526	GO:0005622	intracellular
default-0_rep_c71065|m.47321	GO:0016020	membrane
default-0_rep_c70608|m.46897	GO:0005777	peroxisome
default-0_rep_c65756|m.44564	GO:0005840	ribosome
default-0_rep_c65756|m.44564	GO:0005622	intracellular
default-0_rep_c24718|m.18998	GO:0005840	ribosome
default-0_rep_c24718|m.18998	GO:0005622	intracellular
default-0_rep_c62418|m.42597	GO:0005840	ribosome
default-0_rep_c62418|m.42597	GO:0005622	intracellular
default-0_rep_c8816|m.7474	GO:0016021	integral component of membrane
default-0_rep_c62280|m.42513	GO:0015935	small ribosomal subunit
default-0_rep_c62280|m.42513	GO:0005622	intracellular
default-0_dn_rep_c42976|m.29556	GO:0016020	membrane
default-0_rep_c45571|m.31607	GO:0005840	ribosome
default-0_rep_c45571|m.31607	GO:0005622	intracellular
default-0_c16052|m.12910	GO:0016021	integral component of membrane
default-0_c15448|m.12450	GO:0048500	signal recognition particle
default-0_rep_c55165|m.37898	GO:0005839	proteasome core complex
default-0_rep_c55165|m.37898	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_rep_c20059|m.15847	GO:0005634	nucleus
default-0_rep_c20059|m.15847	GO:0000786	nucleosome
default-0_rep_c20648|m.16262	GO:0009507	chloroplast
default-0_rep_c62234|m.42481	GO:0009507	chloroplast
default-0_rep_c62234|m.42481	GO:0005840	ribosome
default-0_rep_c81653|m.54739	GO:0030532	small nuclear ribonucleoprotein complex
default-0_rep_c31826|m.23241	GO:0005838	proteasome regulatory particle
default-0_rep_c66504|m.44987	GO:0005741	mitochondrial outer membrane
default-0_rep_c43447|m.29944	GO:0005840	ribosome
default-0_rep_c2681|m.2362	GO:0016020	membrane
default-0_rep_c78867|m.53055	GO:0015935	small ribosomal subunit
default-0_rep_c78867|m.53055	GO:0005622	intracellular
default-0_rep_c1570|m.1356	GO:0016020	membrane
default-0_rep_c105885|m.65635	GO:0016020	membrane
default-0_c104047|m.64832	GO:0016020	membrane
default-0_c25294|m.19386	GO:0016021	integral component of membrane
default-0_c106052|m.65735	GO:0005874	microtubule
default-0_c84678|m.56372	GO:0005737	cytoplasm
default-0_rep_c109932|m.68149	GO:0016020	membrane
default-0_rep_c89118|m.58565	GO:0000015	phosphopyruvate hydratase complex
default-0_rep_c112483|m.69394	GO:0005839	proteasome core complex
default-0_c24262|m.18688	GO:0016021	integral component of membrane
default-0_c24262|m.18689	GO:0016021	integral component of membrane
default-0_rep_c96350|m.61788	GO:0005737	cytoplasm
default-0_rep_c26694|m.20311	GO:0016020	membrane
default-0_rep_c33661|m.24225	GO:0005840	ribosome
default-0_rep_c33661|m.24225	GO:0005622	intracellular
default-0_rep_c106058|m.65739	GO:0000786	nucleosome
default-0_rep_c38939|m.27111	GO:0005840	ribosome
default-0_rep_c5777|m.5034	GO:0016021	integral component of membrane
default-0_rep_c5777|m.5034	GO:0005783	endoplasmic reticulum
default-0_rep_c93890|m.60628	GO:0005576	extracellular region
default-0_rep_c89491|m.58713	GO:0016020	membrane
default-0_rep_c84911|m.56490	GO:0005840	ribosome
default-0_rep_c84911|m.56490	GO:0005622	intracellular
default-0_rep_c14773|m.11952	GO:0016020	membrane
default-0_rep_c67136|m.45325	GO:0005622	intracellular
default-0_rep_c67136|m.45325	GO:0005840	ribosome
default-0_rep_c1672|m.1445	GO:0005840	ribosome
default-0_rep_c1672|m.1445	GO:0015934	large ribosomal subunit
default-0_rep_c1672|m.1445	GO:0005622	intracellular
default-0_rep_c50314|m.34801	GO:0005840	ribosome
default-0_rep_c50314|m.34801	GO:0005622	intracellular
default-0_rep_c4710|m.4167	GO:0005681	spliceosomal complex
default-0_c26219|m.19993	GO:0005634	nucleus
default-0_rep_c20041|m.15834	GO:0016021	integral component of membrane
default-0_rep_c51210|m.35357	GO:0005634	nucleus
default-0_dn_rep_c1325|m.1163	GO:0016020	membrane
default-0_rep_c111142|m.68788	GO:0016021	integral component of membrane
default-0_rep_c26674|m.20299	GO:0005759	mitochondrial matrix
default-0_rep_c61524|m.42059	GO:0015934	large ribosomal subunit
default-0_rep_c61524|m.42059	GO:0005840	ribosome
default-0_c58271|m.40032	GO:0005789	endoplasmic reticulum membrane
default-0_c81504|m.54652	GO:0016021	integral component of membrane
default-0_dn_rep_c528|m.564	GO:0016020	membrane
default-0_rep_c90057|m.58970	GO:0005634	nucleus
default-0_rep_c90057|m.58970	GO:0000786	nucleosome
default-0_rep_c57036|m.39211	GO:0016020	membrane
default-0_rep_c32478|m.23602	GO:0005840	ribosome
default-0_rep_c32478|m.23602	GO:0005622	intracellular
default-0_rep_c81360|m.54577	GO:0005840	ribosome
default-0_rep_c81360|m.54577	GO:0005622	intracellular
default-0_rep_c36267|m.25589	GO:0005840	ribosome
default-0_rep_c36267|m.25589	GO:0005622	intracellular
default-0_rep_c39229|m.27280	GO:0005840	ribosome
default-0_rep_c39229|m.27280	GO:0005622	intracellular
default-0_rep_c54842|m.37657	GO:0016020	membrane
default-0_rep_c54842|m.37657	GO:0042651	thylakoid membrane
default-0_rep_c64403|m.43772	GO:0005840	ribosome
default-0_rep_c83363|m.55640	GO:0005840	ribosome
default-0_rep_c83363|m.55640	GO:0005622	intracellular
default-0_c20167|m.15933	GO:0016021	integral component of membrane
default-0_rep_c40401|m.27939	GO:0005737	cytoplasm
default-0_rep_c60021|m.41098	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
default-0_rep_c70926|m.47203	GO:0016021	integral component of membrane
default-0_rep_c54897|m.37700	GO:0000015	phosphopyruvate hydratase complex
default-0_rep_c37436|m.26253	GO:0005840	ribosome
default-0_rep_c37436|m.26253	GO:0005622	intracellular
default-0_rep_c63725|m.43361	GO:0005634	nucleus
default-0_rep_c9727|m.8195	GO:0016020	membrane
default-0_rep_c69810|m.46551	GO:0005840	ribosome
default-0_rep_c69810|m.46551	GO:0005622	intracellular
default-0_c25031|m.19209	GO:0042765	GPI-anchor transamidase complex
default-0_rep_c4805|m.4240	GO:0005840	ribosome
default-0_rep_c4805|m.4240	GO:0005622	intracellular
default-0_rep_c96984|m.62010	GO:0016020	membrane
default-0_rep_c84195|m.56117	GO:0005741	mitochondrial outer membrane
default-0_rep_c4397|m.3879	GO:0017053	transcriptional repressor complex
default-0_rep_c4881|m.4306	GO:0015935	small ribosomal subunit
default-0_rep_c4881|m.4306	GO:0005840	ribosome
default-0_rep_c22640|m.17589	GO:0005634	nucleus
default-0_rep_c5612|m.4904	GO:0009507	chloroplast
default-0_rep_c5612|m.4904	GO:0005840	ribosome
default-0_rep_c15988|m.12862	GO:0005840	ribosome
default-0_rep_c15988|m.12862	GO:0005622	intracellular
default-0_c88793|m.58417	GO:0016020	membrane
default-0_rep_c40593|m.28051	GO:0005634	nucleus
default-0_rep_c59006|m.40473	GO:0005840	ribosome
default-0_rep_c59006|m.40473	GO:0015935	small ribosomal subunit
default-0_c27270|m.20622	GO:0016020	membrane
default-0_rep_c3355|m.2936	GO:0016020	membrane
default-0_rep_c3355|m.2936	GO:0005622	intracellular
default-0_dn_rep_c62866|m.42874	GO:0000786	nucleosome
default-0_rep_c19877|m.15696	GO:0016020	membrane
default-0_rep_c78212|m.52610	GO:0005622	intracellular
default-0_rep_c58132|m.39933	GO:0016021	integral component of membrane
default-0_rep_c58132|m.39933	GO:0005789	endoplasmic reticulum membrane
default-0_rep_c66680|m.45089	GO:0005840	ribosome
default-0_rep_c66680|m.45089	GO:0005622	intracellular
default-0_rep_c31326|m.22987	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_c6499|m.5643	GO:0005634	nucleus
default-0_rep_c7208|m.6220	GO:0009507	chloroplast
default-0_rep_c24509|m.18858	GO:0016020	membrane
default-0_rep_c6216|m.5398	GO:0005840	ribosome
default-0_rep_c6216|m.5398	GO:0005622	intracellular
default-0_rep_c55255|m.37973	GO:0033179	proton-transporting V-type ATPase, V0 domain
